Day,Month,Year,Temperature,Precipitation,Special Occasion,Qty1,Qty2,Qty3
11,5,2020,18.86702259,11.42294296,1,26,21,22
12,5,2020,23.68340106,8.895108847,1,22,26,20
13,5,2020,17.16424152,9.583935887,1,38,42,42
14,5,2020,31.79514826,11.20098884,1,20,23,20
15,5,2020,24.8803467,9.929656716,1,26,21,22
16,5,2020,31.78450559,15.90567471,1,25,21,25
17,5,2020,30.04950552,7.658976404,1,24,28,28
18,5,2020,27.66037378,7.155462426,1,31,30,31
19,5,2020,33.77042072,7.77830317,1,35,30,39
20,5,2020,26.77262348,18.37840893,1,26,23,22
21,5,2020,30.83569117,15.21753248,1,34,33,31
22,5,2020,22.02478932,14.44452074,1,37,40,39
23,5,2020,21.40406498,9.396404764,1,20,17,18
24,5,2020,22.94851321,2.778130223,1,24,21,24
25,5,2020,18.11136365,8.883184832,1,29,31,25
26,5,2020,22.04141436,4.808946881,1,35,36,36
27,5,2020,31.29544897,8.46787331,1,32,30,34
28,5,2020,39.73231457,6.81256065,1,38,35,40
29,5,2020,33.76224684,7.461610976,1,28,29,29
30,5,2020,29.06014149,11.46394924,1,35,35,38
31,5,2020,17.59127019,16.18976508,1,30,29,34
1,6,2020,24.58697844,8.198972688,1,24,22,25
2,6,2020,33.61635807,7.172593498,1,34,32,29
3,6,2020,32.28092881,9.501825272,1,39,43,35
4,6,2020,26.30361421,21.01148988,1,36,38,40
5,6,2020,25.78182197,8.171548431,1,20,19,15
6,6,2020,15.79677626,7.57430958,1,36,35,39
7,6,2020,18.88791829,14.41742178,1,33,33,35
8,6,2020,21.68745463,8.049177305,1,30,34,30
9,6,2020,23.27158828,6.696340137,1,36,35,32
10,6,2020,21.24803394,11.73868473,1,30,26,26
11,6,2020,24.81239098,4.695308734,1,36,32,32
12,6,2020,27.96679485,6.148137034,1,35,37,38
13,6,2020,26.27608446,13.80261762,1,25,29,25
14,6,2020,17.48431633,14.71083113,1,29,24,30
15,6,2020,29.14950464,6.784936963,1,21,16,23
16,6,2020,33.56070333,11.19263357,1,31,31,30
17,6,2020,18.79143641,14.22216923,1,30,32,26
18,6,2020,33.17445453,8.739429243,1,35,30,31
19,6,2020,24.00485881,16.4360951,1,28,28,30
20,6,2020,23.10264652,12.9769862,1,36,33,35
21,6,2020,22.44837239,16.32006526,1,27,22,27
22,6,2020,26.5318669,6.711844622,1,30,34,33
23,6,2020,26.98933488,24.60495914,1,32,34,36
24,6,2020,26.07444925,13.8333483,1,20,20,24
25,6,2020,19.85229572,3.278037961,1,36,31,35
26,6,2020,25.02819757,13.24512922,1,25,23,27
27,6,2020,29.7641705,16.15286835,1,21,21,23
28,6,2020,20.50878472,15.36417087,1,31,29,34
29,6,2020,15.67476591,12.1225384,1,22,19,18
30,6,2020,25.4577591,10.4359509,1,36,33,36
31,6,2020,27.6335171,9.287128505,1,26,21,27
1,7,2020,25.85909657,14.08848889,1,32,35,34
2,7,2020,22.39407405,10.46122934,1,35,33,36
3,7,2020,25.13171439,10.15567826,1,24,28,28
4,7,2020,20.26357687,7.248932018,2,56,60,52
5,7,2020,20.65805734,12.37353045,1,20,24,18
6,7,2020,28.23981535,23.72819507,1,33,34,34
7,7,2020,27.46169398,3.436457737,1,38,37,38
8,7,2020,26.93637693,10.70147269,1,28,32,32
9,7,2020,20.50474364,7.867834155,1,36,34,37
10,7,2020,26.58440332,8.581969774,1,38,37,36
11,7,2020,28.81261908,2.164840133,1,37,33,41
12,7,2020,29.01713306,19.73569176,1,23,18,20
13,7,2020,21.17622854,18.70570446,1,27,31,24
14,7,2020,22.66481016,7.1431964,1,26,22,30
15,7,2020,32.60802585,1.330519122,1,53,49,48
16,7,2020,25.93284913,10.40959529,1,34,36,30
17,7,2020,29.38169331,5.803024331,1,39,36,42
18,7,2020,26.75157055,12.39429599,1,22,24,23
19,7,2020,21.86270446,9.189043442,1,31,26,32
20,7,2020,23.16957704,7.113707498,1,25,21,24
21,7,2020,36.20151205,10.07407584,1,34,37,34
22,7,2020,20.29118301,12.91518638,1,36,31,38
23,7,2020,22.93595433,16.6575236,1,21,19,18
24,7,2020,26.45784818,15.95204793,1,36,36,33
25,7,2020,23.98679276,9.534605092,1,31,27,26
26,7,2020,32.57544729,15.62430828,1,20,17,19
27,7,2020,28.92277418,11.13406124,1,24,20,20
28,7,2020,23.35354696,9.455946834,1,30,29,34
29,7,2020,31.67964495,5.636248128,1,27,29,30
30,7,2020,17.59032421,2.842762722,1,29,33,27
31,7,2020,22.77792529,2.649172297,1,25,28,28
1,8,2020,25.50733966,9.739503229,1,37,36,36
2,8,2020,24.08527431,16.2577958,1,26,25,24
3,8,2020,20.95568624,7.05870266,1,37,38,35
4,8,2020,23.81256103,17.98450743,1,27,27,22
5,8,2020,27.22424858,8.714975119,1,31,27,26
6,8,2020,16.1664549,9.547001032,1,32,27,31
7,8,2020,31.41920562,25.20744993,1,35,31,36
8,8,2020,30.45122307,11.76494033,1,35,30,30
9,8,2020,20.96108458,7.205870518,1,35,33,32
10,8,2020,28.04040432,7.34952595,1,20,20,17
11,8,2020,32.04049644,0,1,59,59,61
12,8,2020,17.10915891,16.39175612,1,23,24,25
13,8,2020,28.00240406,13.31380289,1,35,39,34
14,8,2020,26.32151976,15.14290236,1,21,18,18
15,8,2020,29.08360457,7.310373839,1,32,36,36
16,8,2020,24.66645376,9.858230101,1,36,36,37
17,8,2020,29.47652879,6.187418666,1,38,40,33
18,8,2020,31.07552247,13.88482919,1,29,29,26
19,8,2020,21.07459687,9.142114413,1,39,43,40
20,8,2020,17.71171351,9.24973093,1,39,42,42
21,8,2020,16.15552963,3.271406263,1,25,21,25
22,8,2020,16.43332176,11.38756434,1,22,22,17
23,8,2020,27.74709338,9.842531432,1,30,33,26
24,8,2020,27.98735611,18.14404988,1,35,39,37
25,8,2020,25.27681895,10.91980039,1,34,30,33
26,8,2020,24.43612195,9.911231758,1,30,29,33
27,8,2020,27.13066253,11.78744289,1,29,24,24
28,8,2020,27.38648208,0,1,35,32,36
29,8,2020,26.86312677,11.93005528,1,32,27,28
30,8,2020,25.15750546,4.683592818,1,24,28,22
31,8,2020,24.79293744,16.2602392,1,29,31,24
1,9,2020,23.41964444,9.604637037,1,31,35,32
2,9,2020,34.43711176,6.749817076,1,36,34,31
3,9,2020,27.69509726,15.95375744,1,25,28,24
4,9,2020,19.56036682,9.848079165,1,26,28,24
5,9,2020,28.24110642,6.694153631,1,28,30,28
6,9,2020,27.4072945,10.35238587,1,25,28,24
7,9,2020,25.2608229,8.637680379,1,21,17,22
8,9,2020,23.20612983,12.97386566,1,34,38,37
9,9,2020,17.52338912,8.319288442,1,38,41,34
10,9,2020,24.75524441,3.345861885,1,33,37,33
11,9,2020,18.44852872,2.876488715,1,23,18,23
12,9,2020,21.86396063,4.974167989,1,33,35,35
13,9,2020,24.48334082,9.379084029,1,27,29,31
14,9,2020,14.82718852,17.29848757,1,35,36,34
15,9,2020,29.23988448,13.4429354,1,39,39,38
16,9,2020,18.91177052,15.2184557,1,27,30,31
17,9,2020,20.0829684,6.843562988,1,27,27,25
18,9,2020,24.17674437,11.33189199,1,32,31,35
19,9,2020,33.2511068,9.521466444,1,29,24,26
20,9,2020,26.89067626,18.08069115,1,29,33,31
21,9,2020,28.15504919,2.409206437,1,21,17,19
22,9,2020,24.36349514,12.45400841,1,28,31,23
23,9,2020,29.96341673,8.912542725,1,24,19,23
24,9,2020,29.13637697,6.796718263,1,29,27,30
25,9,2020,28.48196705,8.411614546,1,25,27,20
26,9,2020,30.62914409,10.62017983,1,20,18,21
27,9,2020,34.78196634,0,1,47,49,46
28,9,2020,24.8343069,9.807812524,1,32,32,34
29,9,2020,28.93847408,4.216142962,1,34,32,30
30,9,2020,22.04103093,12.61005748,1,23,26,19
31,9,2020,28.11463324,14.13459898,1,34,32,38
1,10,2020,29.26844491,13.30976082,1,36,32,33
2,10,2020,20.94521024,13.12041698,1,20,18,16
3,10,2020,27.74640748,7.454115986,1,32,30,33
4,10,2020,12.61169451,4.251948827,1,30,25,25
5,10,2020,26.21697709,1.584997236,1,33,35,28
6,10,2020,27.43592785,14.8516635,1,25,22,24
7,10,2020,29.75484659,13.36107048,1,22,17,23
8,10,2020,35.63019585,11.9127019,1,31,32,26
9,10,2020,35.78622808,12.02193727,1,26,27,21
10,10,2020,22.56063253,16.21373381,1,27,29,27
11,10,2020,24.33733152,3.636262848,1,30,32,27
12,10,2020,27.64570279,8.791787361,1,27,23,30
13,10,2020,23.77290909,9.68227699,1,30,27,27
14,10,2020,24.4471378,10.43982556,1,26,29,23
15,10,2020,20.70725354,14.80021699,1,28,28,28
16,10,2020,30.53481883,5.582171545,1,34,30,29
17,10,2020,23.73710242,16.19689285,1,24,26,27
18,10,2020,23.6861405,10.65894267,1,23,21,24
19,10,2020,18.25419602,5.444423899,1,32,28,28
20,10,2020,28.54317899,15.0666565,1,22,23,22
21,10,2020,21.56520407,13.59000157,1,21,24,18
22,10,2020,24.94880527,7.816278476,1,32,29,30
23,10,2020,29.28826736,10.27259119,1,31,33,28
24,10,2020,21.17985969,8.116038254,1,21,24,24
25,10,2020,28.41428419,3.391034474,1,25,29,27
26,10,2020,24.63928145,12.3647394,1,35,36,31
27,10,2020,26.91149008,11.713118,1,36,40,31
28,10,2020,21.27495086,11.79271739,1,24,27,20
29,10,2020,21.41931515,6.080602136,1,39,39,37
30,10,2020,25.27836971,7.446759639,1,32,27,29
31,10,2020,18.14706868,9.098684512,2,62,57,58
1,11,2020,21.83684894,7.700516172,1,27,31,30
2,11,2020,22.25039826,8.448852179,1,27,26,31
3,11,2020,22.38252474,3.003061164,1,34,35,30
4,11,2020,35.78280008,5.796799299,1,21,16,25
5,11,2020,25.22897454,8.625949462,1,38,42,33
6,11,2020,20.91688235,6.834188556,1,28,27,24
7,11,2020,19.92382706,9.957958917,1,38,35,40
8,11,2020,32.92017458,2.463331786,1,57,54,60
9,11,2020,26.28500277,23.29428889,1,30,29,32
10,11,2020,24.7763011,6.148471895,1,30,32,33
11,11,2020,25.66827619,17.0367947,2,61,57,62
12,11,2020,26.22568414,4.000824241,1,35,39,32
13,11,2020,18.63150509,10.3729834,1,38,39,42
14,11,2020,26.97763994,10.96459373,1,32,31,27
15,11,2020,34.99234999,8.126126481,1,30,31,26
16,11,2020,27.03750412,14.67220178,1,31,34,30
17,11,2020,15.943299,9.730670471,1,20,21,18
18,11,2020,30.8104282,3.94140534,1,56,60,54
19,11,2020,16.19382958,10.11042118,1,30,27,30
20,11,2020,34.99143137,2.086085938,1,44,46,39
21,11,2020,29.48482163,8.100325569,1,23,22,18
22,11,2020,31.25927279,8.744959925,1,27,22,28
23,11,2020,31.52431296,6.625750854,1,33,29,30
24,11,2020,22.00626556,4.098930262,1,27,28,25
25,11,2020,25.13222364,17.47796043,1,28,27,29
26,11,2020,16.1715446,14.43633569,1,31,26,35
27,11,2020,29.95730464,3.197989765,1,38,33,34
28,11,2020,32.02818152,9.809045033,1,31,28,29
29,11,2020,23.26341767,6.82444727,1,39,41,38
30,11,2020,27.52280898,6.758247998,1,35,36,39
31,11,2020,27.492628,4.125413931,1,36,37,35
1,12,2020,23.32908472,12.08036515,1,20,22,20
2,12,2020,18.61901921,14.17240058,1,22,24,22
3,12,2020,21.39417623,16.19560013,1,26,21,27
4,12,2020,17.71866883,9.934575303,1,22,26,24
5,12,2020,23.19737596,10.3563949,1,35,34,33
6,12,2020,13.79440849,13.70504957,1,32,28,33
7,12,2020,18.7874314,6.663060606,1,36,35,40
8,12,2020,32.40994981,23.94776742,1,24,28,23
9,12,2020,19.89445272,11.72757604,1,32,32,33
10,12,2020,15.29666943,8.856496636,1,35,39,34
11,12,2020,28.62098609,8.360902245,1,34,29,35
12,12,2020,23.0782179,13.39823457,1,23,24,27
13,12,2020,35.48493046,6.561855047,1,21,20,20
14,12,2020,23.37081385,6.029591975,1,23,22,18
15,12,2020,18.69426656,10.1931275,1,23,19,18
16,12,2020,23.51233342,4.497482914,1,33,35,31
17,12,2020,16.72987509,9.825362084,1,33,28,34
18,12,2020,27.99243833,4.515461929,1,32,28,31
19,12,2020,25.14856303,6.318850916,1,25,22,21
20,12,2020,23.13386045,14.60377398,1,36,39,38
21,12,2020,30.18450383,7.922033401,1,29,31,26
22,12,2020,24.61142242,10.48956204,1,21,25,19
23,12,2020,24.39548038,5.956678718,1,29,32,24
24,12,2020,20.85016461,16.00232942,1,38,33,38
25,12,2020,30.76877479,20.02463089,2,51,46,53
26,12,2020,17.84070598,13.4279615,1,38,33,37
27,12,2020,21.3441388,5.27291363,1,20,17,17
28,12,2020,26.778154,8.524587702,1,22,23,21
29,12,2020,25.82308295,17.28624716,1,36,39,38
30,12,2020,31.55636177,13.40206708,1,27,25,23
31,12,2020,32.43520536,9.20241158,1,33,35,31
1,1,2021,23.3314329,6.14269739,2,69,67,64
2,1,2021,23.35376548,6.190316366,1,21,19,20
3,1,2021,25.89105535,15.15496577,1,30,30,32
4,1,2021,25.43235351,2.26617431,1,31,31,33
5,1,2021,29.37002899,12.44042961,1,33,32,30
6,1,2021,27.31808156,1.330314489,1,39,42,40
7,1,2021,28.50227231,12.11688319,1,32,36,30
8,1,2021,32.06276017,13.32957369,1,38,35,38
9,1,2021,28.12705733,15.00924593,1,38,41,41
10,1,2021,15.16756302,13.15459649,1,33,33,30
11,1,2021,33.2874585,4.069710743,1,43,45,41
12,1,2021,25.46536587,19.9267893,1,23,23,18
13,1,2021,29.5735629,13.12544316,1,36,35,36
14,1,2021,28.89384239,12.14467157,1,21,20,16
15,1,2021,20.49449328,7.126553958,1,39,41,38
16,1,2021,23.15304007,9.821922786,1,32,35,30
17,1,2021,25.48688767,9.130738868,1,22,25,25
18,1,2021,16.65453257,9.496303235,1,28,28,32
19,1,2021,24.29538803,16.7389332,1,24,25,26
20,1,2021,14.29258506,6.235672798,1,24,25,19
21,1,2021,26.77001899,9.423432368,1,24,22,22
22,1,2021,25.34500138,12.25791021,1,32,33,36
23,1,2021,28.22359871,5.168204947,1,21,16,17
24,1,2021,25.52493996,9.579139518,1,34,34,34
25,1,2021,18.09199354,6.339394592,1,28,29,24
26,1,2021,23.11186464,17.61026937,1,35,39,36
27,1,2021,24.7621897,11.73527729,1,36,36,36
28,1,2021,31.63647994,6.521647915,1,26,25,29
29,1,2021,21.81144583,7.900660807,1,26,24,26
30,1,2021,26.02117019,6.88203345,1,39,34,41
31,1,2021,28.78064509,12.46860087,1,20,20,17
1,2,2021,19.31665696,9.364059605,1,36,32,36
2,2,2021,18.05193098,4.451882659,1,21,21,18
3,2,2021,26.39007689,5.727917717,1,32,28,36
4,2,2021,23.74099907,6.218044424,1,31,27,33
5,2,2021,26.37186584,7.581859832,1,26,29,21
6,2,2021,27.73023742,14.80187299,1,30,32,31
7,2,2021,27.0272156,7.86944233,1,29,33,25
8,2,2021,29.88447718,16.60738782,1,38,36,33
9,2,2021,25.24549903,9.10926464,1,31,31,33
10,2,2021,21.53153521,4.792307036,1,25,22,27
11,2,2021,23.29707873,17.6336345,1,24,25,23
12,2,2021,26.26168548,6.515019648,1,21,19,16
13,2,2021,31.30719481,7.818993946,1,20,23,18
14,2,2021,27.73900165,4.752105541,1,25,24,25
15,2,2021,22.91605716,0.8193424116,1,23,26,20
16,2,2021,22.4097809,14.12243305,1,38,33,33
17,2,2021,29.75224607,11.26351242,1,39,42,37
18,2,2021,24.95966025,1.891216318,1,29,28,31
19,2,2021,25.16268514,2.471478671,1,34,29,38
20,2,2021,24.90037465,12.32952765,1,35,35,37
21,2,2021,25.14407162,7.21692897,1,36,36,36
22,2,2021,37.78136049,10.60398709,1,30,27,33
23,2,2021,19.79326515,0,1,35,34,37
24,2,2021,26.35189385,0,1,35,38,32
25,2,2021,22.90183981,16.86745505,1,33,36,37
26,2,2021,23.13698397,15.8011003,1,39,38,37
27,2,2021,22.36171802,20.17627208,1,25,21,20
28,2,2021,33.41479654,14.49125589,1,21,24,17
29,2,2021,32.32947662,1.673254081,1,44,47,41
30,2,2021,24.61513647,4.542328207,1,26,29,28
31,2,2021,28.40817592,0,1,23,21,18
1,3,2021,24.26443462,8.160703889,1,27,25,31
2,3,2021,28.47707152,13.88270222,1,35,32,32
3,3,2021,32.24139578,7.423515182,1,23,27,21
4,3,2021,27.2229129,9.508928411,1,25,25,29
5,3,2021,18.0517338,9.606844916,1,23,25,20
6,3,2021,26.21234992,6.567032213,1,20,20,23
7,3,2021,26.35107727,10.38536367,1,28,31,23
8,3,2021,34.39771931,7.55268868,1,37,39,34
9,3,2021,26.6250401,21.12401124,1,24,28,23
10,3,2021,27.44409541,7.037225801,1,22,17,21
11,3,2021,29.84704885,14.72817124,1,28,25,23
12,3,2021,21.8892666,1.70119455,1,27,29,27
13,3,2021,24.44914709,14.15058654,1,36,34,31
14,3,2021,23.82364261,17.91184137,1,20,20,23
15,3,2021,24.64983112,13.40474431,1,20,16,16
16,3,2021,30.36793221,2.573640862,1,50,50,53
17,3,2021,27.13870415,5.021038074,1,31,27,26
18,3,2021,22.0918696,14.78379873,1,32,28,29
19,3,2021,27.62539015,14.29284848,1,31,28,31
20,3,2021,19.1193545,15.79790084,1,25,24,23
21,3,2021,31.35542916,14.87889586,1,31,29,34
22,3,2021,25.03685383,0,1,29,25,33
23,3,2021,28.57024355,12.40964621,1,25,29,27
24,3,2021,25.91348546,10.94232499,1,29,25,32
25,3,2021,24.41422802,10.29010576,1,31,28,32
26,3,2021,22.19785862,8.14842846,1,30,33,29
27,3,2021,24.33334296,0,1,24,20,23
28,3,2021,31.7811214,10.22307251,1,23,25,25
29,3,2021,21.21187888,10.08935518,1,22,25,24
30,3,2021,29.21441241,14.51448692,1,25,22,24
31,3,2021,19.87879004,6.920980886,1,30,34,28
1,4,2021,25.55550271,15.44425547,1,28,29,32
2,4,2021,22.39837548,13.79420226,1,32,32,36
3,4,2021,26.10818682,8.897554594,1,35,31,34
4,4,2021,17.29123599,16.23237172,1,24,28,26
5,4,2021,25.22633823,13.2691837,1,31,32,32
6,4,2021,28.59263244,8.513613002,1,29,33,26
7,4,2021,19.90387217,12.76505757,1,31,28,33
8,4,2021,26.94680815,0,1,20,20,19
9,4,2021,23.33539372,9.066547561,1,24,25,28
10,4,2021,25.82919027,14.07536304,1,31,27,27
11,4,2021,18.64389926,4.707570691,1,28,28,25
12,4,2021,31.66839489,14.1464811,1,35,38,36
13,4,2021,18.47507132,17.41479943,1,37,36,36
14,4,2021,25.88658231,12.31708528,1,30,31,27
15,4,2021,30.61619769,4.939974784,1,56,56,58
16,4,2021,20.30215333,3.757385439,1,27,28,25
17,4,2021,27.00575645,15.301237,1,33,28,28
18,4,2021,25.61746954,0,1,27,24,29
19,4,2021,24.61065431,18.51914975,1,26,26,22
20,4,2021,26.06604835,3.433761559,1,27,28,24
21,4,2021,31.41296556,7.351666811,1,30,27,33
22,4,2021,25.31954721,15.78613848,1,23,27,22
23,4,2021,20.91689798,13.30554228,1,37,33,32
24,4,2021,33.54290961,11.29676647,1,31,30,33
25,4,2021,28.11410031,8.446516546,1,22,25,25
26,4,2021,25.43493345,9.812281392,1,21,24,20
27,4,2021,32.28519797,5.791810671,1,34,32,37
28,4,2021,18.69557792,6.847919773,1,36,38,36
29,4,2021,23.94365615,14.187129,1,22,19,26
30,4,2021,29.58187612,11.8059433,1,31,35,27
31,4,2021,33.70041657,4.126480886,1,49,45,45
1,5,2021,23.14358006,8.086176304,2,68,64,69
2,5,2021,20.76655439,12.25030789,1,26,22,29
3,5,2021,22.95377394,12.43730996,1,26,27,30
4,5,2021,22.44896906,10.53539629,1,26,24,24
5,5,2021,29.4373841,8.369228186,1,25,26,28
6,5,2021,22.18229456,16.67164238,1,24,24,28
7,5,2021,22.73452967,7.476622876,1,39,38,38
8,5,2021,10.46961834,10.5833914,1,37,34,40
9,5,2021,23.8630892,15.09506519,1,38,40,40
10,5,2021,26.6778546,19.86762836,1,35,38,36
11,5,2021,28.93217942,9.033870295,1,21,24,20
12,5,2021,17.98730286,14.10670352,1,22,17,18
13,5,2021,16.01138035,8.375351813,1,26,28,30
14,5,2021,26.26248898,4.185257756,1,38,41,38
15,5,2021,19.63790652,14.19214339,1,27,30,24
16,5,2021,17.62755729,6.564226431,1,32,34,29
17,5,2021,38.40423696,6.432314514,1,31,30,30
18,5,2021,23.1390713,16.04914959,1,32,33,31
19,5,2021,10.80901028,4.69743782,1,23,27,20
20,5,2021,24.54490638,10.02338916,1,37,38,37
21,5,2021,32.83624971,8.986574651,1,23,26,20
22,5,2021,27.30330287,0,1,24,22,21
23,5,2021,11.60862098,1.450508839,1,21,23,21
24,5,2021,18.56305882,6.064372724,1,38,41,38
25,5,2021,32.41492941,11.10629567,1,34,33,32
26,5,2021,27.76314047,4.328463667,1,20,17,20
27,5,2021,31.50516758,9.081385422,1,28,26,23
28,5,2021,31.02140416,17.95469743,1,35,30,33
29,5,2021,20.42397777,20.19827854,1,28,27,32
30,5,2021,21.98299781,6.958322996,1,33,36,34
31,5,2021,21.83716442,10.03838524,1,33,28,37
1,6,2021,21.7268334,5.311136021,1,28,27,23
2,6,2021,16.50222523,9.995687455,1,25,22,22
3,6,2021,21.92511351,12.24488252,1,26,27,26
4,6,2021,21.48685144,7.337766666,1,23,20,24
5,6,2021,25.15337255,11.20262705,1,39,36,39
6,6,2021,25.63924765,14.54377614,1,31,28,33
7,6,2021,27.28721573,8.405961194,1,37,39,39
8,6,2021,20.57451374,10.01014828,1,23,27,25
9,6,2021,27.89743779,7.737727312,1,38,39,41
10,6,2021,30.57880994,9.546291548,1,34,38,30
11,6,2021,22.36301234,11.263901,1,27,28,22
12,6,2021,21.40405104,8.212057706,1,37,32,40
13,6,2021,29.32921622,18.65749903,1,23,20,20
14,6,2021,23.31097417,18.33107666,1,38,34,40
15,6,2021,23.26133154,9.991914819,1,31,30,31
16,6,2021,24.38263373,4.604974505,1,38,39,35
17,6,2021,22.37829043,11.23344414,1,37,35,40
18,6,2021,18.0421248,13.36673845,1,30,33,34
19,6,2021,21.40106111,9.694626592,1,28,30,29
20,6,2021,17.64495842,1.826227884,1,31,31,33
21,6,2021,27.34880849,4.635946834,1,32,36,32
22,6,2021,28.97885873,3.507335869,1,23,18,19
23,6,2021,33.46052867,7.796477922,1,38,35,38
24,6,2021,22.32685505,8.981512394,1,31,27,30
25,6,2021,28.24692432,7.019148663,1,26,21,23
26,6,2021,18.95134544,8.36707214,1,23,23,20
27,6,2021,28.67801838,10.15545416,1,27,31,24
28,6,2021,30.70320567,7.949113446,1,24,26,25
29,6,2021,12.25301204,3.425090772,1,36,34,32
30,6,2021,24.82094604,6.947958495,1,37,36,35
31,6,2021,28.23786532,12.23685346,1,37,36,41
1,7,2021,27.14091935,11.20769918,1,24,26,25
2,7,2021,31.91232679,8.105855857,1,22,18,24
3,7,2021,26.22056192,9.563830049,1,37,39,40
4,7,2021,24.23436666,9.32975414,2,55,57,53
5,7,2021,28.53530152,12.46974484,1,23,26,19
6,7,2021,29.77686851,13.63360782,1,38,42,41
7,7,2021,23.0528117,7.961504355,1,28,28,26
8,7,2021,18.72732816,17.62174413,1,37,38,39
9,7,2021,28.57670844,8.383977538,1,23,19,23
10,7,2021,25.29055888,15.34517796,1,22,17,21
11,7,2021,17.10395514,8.036009753,1,22,17,23
12,7,2021,18.91952993,12.79056142,1,36,31,35
13,7,2021,20.6646929,14.09904454,1,34,31,32
14,7,2021,26.84842992,5.451343627,1,21,19,21
15,7,2021,27.74192573,8.451627031,1,38,34,40
16,7,2021,25.18840399,18.12354923,1,27,28,24
17,7,2021,29.34418845,6.277526372,1,30,29,33
18,7,2021,17.02673023,12.5574123,1,31,26,31
19,7,2021,24.71949923,14.31222136,1,23,26,25
20,7,2021,17.48777144,14.45940267,1,28,31,26
21,7,2021,24.67639514,14.44928404,1,25,26,29
22,7,2021,24.39321813,13.15150852,1,21,20,16
23,7,2021,29.8698342,15.32282682,1,20,20,17
24,7,2021,30.00753174,7.978729007,1,33,33,36
25,7,2021,22.40735457,10.06002326,1,31,33,31
26,7,2021,16.06855369,5.821654374,1,21,23,17
27,7,2021,27.90609993,10.61247843,1,24,28,25
28,7,2021,31.81986137,11.53375447,1,35,33,38
29,7,2021,20.58302057,8.128387084,1,20,20,16
30,7,2021,28.27753522,6.348707209,1,30,30,28
31,7,2021,27.80152059,17.60126324,1,32,31,34
1,8,2021,23.38421385,7.415739423,1,39,43,34
2,8,2021,25.67715996,7.828896235,1,27,22,24
3,8,2021,32.35804978,7.98036412,1,24,28,19
4,8,2021,32.37406697,20.0968206,1,22,22,22
5,8,2021,20.39689991,12.78416875,1,32,33,31
6,8,2021,18.32095002,9.710412708,1,27,29,27
7,8,2021,26.95493664,14.97995614,1,30,25,31
8,8,2021,23.92699007,7.211034429,1,22,25,24
9,8,2021,20.24451902,13.61042475,1,34,29,29
10,8,2021,18.27468712,9.138095282,1,25,27,27
11,8,2021,26.84771836,22.97480943,1,21,24,23
12,8,2021,17.51174242,6.528628196,1,36,39,35
13,8,2021,26.63462075,5.054755686,1,27,31,30
14,8,2021,25.48966267,12.04850238,1,23,22,26
15,8,2021,25.16372944,14.0482433,1,38,33,37
16,8,2021,26.48831158,12.18561977,1,35,33,33
17,8,2021,28.5314087,14.14863206,1,35,36,33
18,8,2021,24.74066548,7.641663511,1,21,24,17
19,8,2021,29.22981012,11.13705455,1,25,23,29
20,8,2021,30.96411513,11.13561589,1,33,32,34
21,8,2021,29.72651378,4.43664382,1,35,34,32
22,8,2021,28.41006858,9.43058638,1,24,23,23
23,8,2021,23.14579702,15.08481239,1,24,20,25
24,8,2021,24.78264351,13.4417247,1,39,37,43
25,8,2021,29.30832221,13.18364918,1,24,27,28
26,8,2021,30.2385936,7.303389321,1,38,41,42
27,8,2021,15.55677777,8.973402119,1,38,36,35
28,8,2021,18.13096565,11.08951873,1,31,28,31
29,8,2021,29.62389516,11.12293386,1,28,24,31
30,8,2021,28.78010588,14.48776887,1,33,32,36
31,8,2021,23.13106775,4.331860773,1,30,32,30
1,9,2021,23.15878672,14.27737311,1,28,29,23
2,9,2021,27.90010351,12.9848508,1,26,29,25
3,9,2021,33.300288,0,1,47,42,50
4,9,2021,20.63995655,13.53885409,1,38,34,35
5,9,2021,25.56933024,15.92917071,1,28,24,32
6,9,2021,25.49645703,11.17129322,1,21,19,21
7,9,2021,23.61577845,10.87243845,1,29,31,24
8,9,2021,20.84241519,16.19867173,1,30,33,34
9,9,2021,32.66828737,13.3374112,1,33,32,32
10,9,2021,21.99399935,9.61053912,1,28,29,26
11,9,2021,36.04721236,1.942965702,1,48,45,50
12,9,2021,20.65055881,8.917094526,1,32,33,29
13,9,2021,26.74650065,4.066363723,1,25,29,22
14,9,2021,25.82074149,6.823241967,1,29,24,24
15,9,2021,22.11441243,6.495782293,1,33,28,28
16,9,2021,26.51497083,11.34757466,1,37,34,40
17,9,2021,30.63762564,5.954433177,1,30,34,31
18,9,2021,34.01160547,12.70136739,1,25,29,22
19,9,2021,25.76527765,11.19243733,1,27,22,27
20,9,2021,24.15037499,4.208226892,1,38,38,34
21,9,2021,24.19921337,5.049957867,1,26,21,28
22,9,2021,16.69890598,3.322205616,1,39,38,43
23,9,2021,28.67755584,2.418081035,1,29,31,28
24,9,2021,25.61325021,12.84778599,1,33,35,28
25,9,2021,23.16855652,0,1,37,33,35
26,9,2021,26.01792068,9.642174932,1,34,37,34
27,9,2021,29.53169954,18.71988865,1,34,35,35
28,9,2021,26.78422374,5.152427303,1,34,34,34
29,9,2021,28.98634001,5.123022402,1,38,34,38
30,9,2021,25.62797325,3.933305086,1,21,21,17
31,9,2021,33.5351167,11.79774839,1,22,21,17
1,10,2021,26.01790753,10.39475365,1,27,24,29
2,10,2021,16.18284681,4.223581496,1,26,27,24
