Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty,Year
1,2021-04-20,16,21.0,20,4,1,36,2021
2,2021-04-20,23,21.2,20,4,1,47,2021
3,2021-04-20,22,10.2,20,4,1,23,2021
1,2021-04-21,17,28.1,21,4,1,13,2021
2,2021-04-21,27,22.5,21,4,1,19,2021
3,2021-04-21,27,7.8,21,4,1,4,2021
1,2021-04-22,24,21.7,22,4,1,52,2021
2,2021-04-22,23,0.8,22,4,1,6,2021
3,2021-04-22,20,6.1,22,4,1,44,2021
1,2021-04-23,21,9.2,23,4,1,16,2021
2,2021-04-23,29,4.7,23,4,1,41,2021
3,2021-04-23,24,10.9,23,4,1,12,2021
1,2021-04-24,19,4.2,24,4,1,28,2021
2,2021-04-24,26,28.1,24,4,1,44,2021
3,2021-04-24,25,1.5,24,4,1,39,2021
1,2021-04-25,15,20.5,25,4,2,18,2021
2,2021-04-25,15,15.5,25,4,2,31,2021
3,2021-04-25,19,19.6,25,4,2,2,2021
1,2021-04-26,15,21.7,26,4,1,43,2021
2,2021-04-26,25,21.0,26,4,1,18,2021
3,2021-04-26,15,18.1,26,4,1,7,2021
1,2021-04-27,24,18.6,27,4,1,35,2021
2,2021-04-27,28,30.5,27,4,1,11,2021
3,2021-04-27,27,14.8,27,4,1,4,2021
1,2021-04-28,23,13.8,28,4,1,20,2021
2,2021-04-28,16,26.8,28,4,1,38,2021
3,2021-04-28,19,5.9,28,4,1,1,2021
1,2021-04-29,17,20.2,29,4,1,17,2021
2,2021-04-29,28,28.6,29,4,1,35,2021
3,2021-04-29,24,24.2,29,4,1,43,2021
1,2021-04-30,16,22.6,30,4,1,13,2021
2,2021-04-30,17,28.5,30,4,1,18,2021
3,2021-04-30,21,30.0,30,4,1,41,2021
1,2021-05-01,28,21.5,1,5,1,7,2021
2,2021-05-01,29,27.6,1,5,1,19,2021
3,2021-05-01,25,5.1,1,5,1,42,2021
1,2021-05-02,21,8.2,2,5,1,41,2021
2,2021-05-02,25,7.1,2,5,1,31,2021
3,2021-05-02,24,1.1,2,5,1,44,2021
1,2021-05-03,23,10.9,3,5,1,32,2021
2,2021-05-03,26,7.0,3,5,1,18,2021
3,2021-05-03,18,12.3,3,5,1,7,2021
1,2021-05-04,16,27.7,4,5,1,43,2021
2,2021-05-04,21,30.9,4,5,1,3,2021
3,2021-05-04,15,17.9,4,5,1,46,2021
1,2021-05-05,27,21.7,5,5,1,52,2021
2,2021-05-05,20,21.5,5,5,1,52,2021
3,2021-05-05,20,2.5,5,5,1,11,2021
1,2021-05-06,24,18.4,6,5,1,28,2021
2,2021-05-06,17,4.1,6,5,1,35,2021
3,2021-05-06,29,13.4,6,5,1,47,2021
1,2021-05-07,19,13.6,7,5,4,48,2021
2,2021-05-07,15,16.9,7,5,4,35,2021
3,2021-05-07,18,23.4,7,5,4,35,2021
1,2021-05-08,26,29.5,8,5,1,38,2021
2,2021-05-08,23,13.6,8,5,1,21,2021
3,2021-05-08,18,13.9,8,5,1,33,2021
1,2021-05-09,17,25.8,9,5,3,23,2021
2,2021-05-09,27,16.1,9,5,3,1,2021
3,2021-05-09,17,10.7,9,5,3,16,2021
1,2021-05-10,23,26.8,10,5,1,28,2021
2,2021-05-10,29,26.6,10,5,1,38,2021
3,2021-05-10,25,18.0,10,5,1,1,2021
1,2021-05-11,21,0.9,11,5,1,32,2021
2,2021-05-11,23,22.6,11,5,1,23,2021
3,2021-05-11,27,4.4,11,5,1,52,2021
1,2021-05-12,20,21.5,12,5,1,12,2021
2,2021-05-12,29,6.5,12,5,1,20,2021
3,2021-05-12,21,30.9,12,5,1,36,2021
1,2021-05-13,17,28.1,13,5,1,27,2021
2,2021-05-13,19,25.5,13,5,1,33,2021
3,2021-05-13,18,27.1,13,5,1,5,2021
1,2021-05-14,21,19.9,14,5,1,15,2021
2,2021-05-14,20,15.0,14,5,1,19,2021
3,2021-05-14,29,12.0,14,5,1,6,2021
1,2021-05-15,29,16.0,15,5,1,23,2021
2,2021-05-15,24,21.5,15,5,1,41,2021
3,2021-05-15,15,5.4,15,5,1,44,2021
1,2021-05-16,27,20.8,16,5,1,46,2021
2,2021-05-16,24,30.6,16,5,1,29,2021
3,2021-05-16,16,31.2,16,5,1,7,2021
1,2021-05-17,24,20.1,17,5,1,38,2021
2,2021-05-17,17,27.2,17,5,1,16,2021
3,2021-05-17,16,29.0,17,5,1,7,2021
1,2021-05-18,28,8.6,18,5,1,7,2021
2,2021-05-18,18,10.9,18,5,1,52,2021
3,2021-05-18,21,15.8,18,5,1,29,2021
1,2021-05-19,26,1.8,19,5,1,29,2021
2,2021-05-19,28,1.8,19,5,1,26,2021
3,2021-05-19,17,29.4,19,5,1,27,2021
1,2021-05-20,28,21.2,20,5,1,30,2021
2,2021-05-20,17,29.8,20,5,1,43,2021
3,2021-05-20,21,5.7,20,5,1,9,2021
1,2021-05-21,19,1.4,21,5,1,13,2021
2,2021-05-21,29,26.6,21,5,1,5,2021
3,2021-05-21,27,24.9,21,5,1,27,2021
1,2021-05-22,22,10.7,22,5,1,10,2021
2,2021-05-22,27,25.9,22,5,1,35,2021
3,2021-05-22,27,26.2,22,5,1,29,2021
1,2021-05-23,29,21.8,23,5,1,22,2021
2,2021-05-23,19,9.6,23,5,1,2,2021
3,2021-05-23,16,4.5,23,5,1,34,2021
1,2021-05-24,17,7.5,24,5,1,4,2021
2,2021-05-24,21,29.9,24,5,1,20,2021
3,2021-05-24,23,23.8,24,5,1,42,2021
1,2021-05-25,25,3.9,25,5,1,26,2021
2,2021-05-25,22,19.0,25,5,1,52,2021
3,2021-05-25,18,9.0,25,5,1,24,2021
1,2021-05-26,29,2.1,26,5,3,14,2021
2,2021-05-26,18,27.8,26,5,3,36,2021
3,2021-05-26,17,17.5,26,5,3,8,2021
1,2021-05-27,16,26.5,27,5,1,10,2021
2,2021-05-27,26,29.4,27,5,1,10,2021
3,2021-05-27,21,27.7,27,5,1,20,2021
1,2021-05-28,24,13.9,28,5,1,52,2021
2,2021-05-28,17,13.8,28,5,1,37,2021
3,2021-05-28,18,8.1,28,5,1,8,2021
1,2021-05-29,21,26.6,29,5,1,44,2021
2,2021-05-29,16,12.9,29,5,1,29,2021
3,2021-05-29,23,26.2,29,5,1,46,2021
1,2021-05-30,17,9.5,30,5,1,47,2021
2,2021-05-30,20,11.9,30,5,1,12,2021
3,2021-05-30,21,32.2,30,5,1,50,2021
1,2021-05-31,24,23.4,31,5,1,33,2021
2,2021-05-31,28,26.6,31,5,1,31,2021
3,2021-05-31,17,15.9,31,5,1,12,2021
1,2021-06-01,25,14.8,1,6,1,19,2021
2,2021-06-01,23,23.4,1,6,1,12,2021
3,2021-06-01,29,26.4,1,6,1,1,2021
1,2021-06-02,17,11.6,2,6,1,4,2021
2,2021-06-02,19,16.2,2,6,1,28,2021
3,2021-06-02,21,21.0,2,6,1,52,2021
1,2021-06-03,18,31.2,3,6,1,21,2021
2,2021-06-03,19,5.7,3,6,1,2,2021
3,2021-06-03,25,8.4,3,6,1,16,2021
1,2021-06-04,15,7.5,4,6,1,23,2021
2,2021-06-04,16,5.0,4,6,1,33,2021
3,2021-06-04,24,3.0,4,6,1,23,2021
1,2021-06-05,23,8.8,5,6,1,34,2021
2,2021-06-05,26,19.5,5,6,1,15,2021
3,2021-06-05,24,16.4,5,6,1,23,2021
1,2021-06-06,25,5.3,6,6,1,9,2021
2,2021-06-06,16,4.2,6,6,1,16,2021
3,2021-06-06,18,21.9,6,6,1,33,2021
1,2021-06-07,21,24.1,7,6,1,10,2021
2,2021-06-07,18,8.5,7,6,1,13,2021
3,2021-06-07,18,19.5,7,6,1,6,2021
1,2021-06-08,24,17.8,8,6,1,29,2021
2,2021-06-08,17,3.5,8,6,1,1,2021
3,2021-06-08,18,26.9,8,6,1,12,2021
1,2021-06-09,28,13.2,9,6,1,43,2021
2,2021-06-09,18,29.9,9,6,1,10,2021
3,2021-06-09,17,14.5,9,6,1,36,2021
1,2021-06-10,16,20.9,10,6,1,50,2021
2,2021-06-10,28,4.8,10,6,1,43,2021
3,2021-06-10,24,22.0,10,6,1,22,2021
1,2021-06-11,18,9.8,11,6,1,39,2021
2,2021-06-11,23,8.5,11,6,1,16,2021
3,2021-06-11,20,17.8,11,6,1,18,2021
1,2021-06-12,21,20.9,12,6,1,11,2021
2,2021-06-12,21,21.8,12,6,1,25,2021
3,2021-06-12,29,0.8,12,6,1,45,2021
1,2021-06-13,25,30.7,13,6,1,36,2021
2,2021-06-13,17,17.4,13,6,1,12,2021
3,2021-06-13,16,18.8,13,6,1,5,2021
1,2021-06-14,18,22.6,14,6,1,5,2021
2,2021-06-14,25,13.5,14,6,1,9,2021
3,2021-06-14,27,18.0,14,6,1,10,2021
1,2021-06-15,24,14.1,15,6,1,51,2021
2,2021-06-15,24,12.8,15,6,1,49,2021
3,2021-06-15,19,1.5,15,6,1,47,2021
1,2021-06-16,23,8.5,16,6,1,50,2021
2,2021-06-16,27,7.1,16,6,1,48,2021
3,2021-06-16,22,23.4,16,6,1,35,2021
1,2021-06-17,24,28.6,17,6,1,6,2021
2,2021-06-17,25,22.5,17,6,1,19,2021
3,2021-06-17,16,16.5,17,6,1,49,2021
1,2021-06-18,23,30.8,18,6,1,30,2021
2,2021-06-18,21,1.4,18,6,1,31,2021
3,2021-06-18,17,4.3,18,6,1,29,2021
1,2021-06-19,25,20.6,19,6,1,28,2021
2,2021-06-19,16,7.2,19,6,1,19,2021
3,2021-06-19,21,21.9,19,6,1,6,2021
1,2021-06-20,15,8.4,20,6,1,51,2021
2,2021-06-20,25,2.1,20,6,1,25,2021
3,2021-06-20,29,1.0,20,6,1,43,2021
1,2021-06-21,17,8.0,21,6,1,10,2021
2,2021-06-21,22,32.5,21,6,1,7,2021
3,2021-06-21,15,30.8,21,6,1,10,2021
1,2021-06-22,29,28.7,22,6,1,17,2021
2,2021-06-22,16,11.5,22,6,1,26,2021
3,2021-06-22,15,12.0,22,6,1,8,2021
1,2021-06-23,22,19.4,23,6,1,32,2021
2,2021-06-23,22,18.9,23,6,1,32,2021
3,2021-06-23,20,0.9,23,6,1,33,2021
1,2021-06-24,16,4.3,24,6,1,10,2021
2,2021-06-24,19,25.5,24,6,1,17,2021
3,2021-06-24,15,2.7,24,6,1,34,2021
1,2021-06-25,21,5.8,25,6,1,20,2021
2,2021-06-25,21,25.1,25,6,1,37,2021
3,2021-06-25,27,18.6,25,6,1,17,2021
1,2021-06-26,18,4.2,26,6,1,19,2021
2,2021-06-26,24,32.1,26,6,1,21,2021
3,2021-06-26,24,30.5,26,6,1,34,2021
1,2021-06-27,21,8.8,27,6,1,15,2021
2,2021-06-27,15,6.2,27,6,1,25,2021
3,2021-06-27,24,32.0,27,6,1,15,2021
1,2021-06-28,20,14.3,28,6,1,52,2021
2,2021-06-28,29,10.8,28,6,1,7,2021
3,2021-06-28,23,11.2,28,6,1,32,2021
1,2021-06-29,19,23.3,29,6,1,5,2021
2,2021-06-29,28,20.9,29,6,1,18,2021
3,2021-06-29,17,23.5,29,6,1,50,2021
1,2021-06-30,22,1.6,30,6,1,13,2021
2,2021-06-30,28,11.5,30,6,1,5,2021
3,2021-06-30,17,7.7,30,6,1,37,2021
1,2021-07-01,17,30.0,1,7,1,52,2021
2,2021-07-01,21,30.3,1,7,1,30,2021
3,2021-07-01,16,7.3,1,7,1,36,2021
1,2021-07-02,15,32.7,2,7,1,48,2021
2,2021-07-02,22,6.6,2,7,1,7,2021
3,2021-07-02,23,11.3,2,7,1,31,2021
1,2021-07-03,25,25.1,3,7,1,48,2021
2,2021-07-03,29,26.9,3,7,1,10,2021
3,2021-07-03,21,20.2,3,7,1,37,2021
1,2021-07-04,23,23.1,4,7,1,14,2021
2,2021-07-04,25,3.0,4,7,1,10,2021
3,2021-07-04,27,17.5,4,7,1,48,2021
1,2021-07-05,24,17.1,5,7,1,31,2021
2,2021-07-05,15,13.5,5,7,1,33,2021
3,2021-07-05,16,11.5,5,7,1,9,2021
1,2021-07-06,21,28.8,6,7,1,39,2021
2,2021-07-06,20,19.6,6,7,1,11,2021
3,2021-07-06,27,14.9,6,7,1,42,2021
1,2021-07-07,27,29.5,7,7,1,21,2021
2,2021-07-07,24,14.8,7,7,1,36,2021
3,2021-07-07,26,3.8,7,7,1,37,2021
1,2021-07-08,27,27.6,8,7,1,35,2021
2,2021-07-08,27,21.4,8,7,1,2,2021
3,2021-07-08,16,27.3,8,7,1,39,2021
1,2021-07-09,24,9.1,9,7,1,22,2021
2,2021-07-09,29,4.8,9,7,1,1,2021
3,2021-07-09,26,25.3,9,7,1,51,2021
1,2021-07-10,17,25.1,10,7,1,51,2021
2,2021-07-10,17,20.5,10,7,1,18,2021
3,2021-07-10,24,1.7,10,7,1,18,2021
1,2021-07-11,17,13.5,11,7,1,23,2021
2,2021-07-11,17,28.5,11,7,1,27,2021
3,2021-07-11,24,28.2,11,7,1,27,2021
1,2021-07-12,18,5.0,12,7,2,24,2021
2,2021-07-12,22,18.2,12,7,2,37,2021
3,2021-07-12,28,7.5,12,7,2,16,2021
1,2021-07-13,22,29.7,13,7,1,36,2021
2,2021-07-13,22,15.7,13,7,1,6,2021
3,2021-07-13,19,26.5,13,7,1,45,2021
1,2021-07-14,24,25.9,14,7,1,4,2021
2,2021-07-14,22,6.2,14,7,1,17,2021
3,2021-07-14,16,20.3,14,7,1,26,2021
1,2021-07-15,25,6.0,15,7,1,45,2021
2,2021-07-15,25,1.7,15,7,1,26,2021
3,2021-07-15,19,29.0,15,7,1,48,2021
1,2021-07-16,29,24.2,16,7,1,8,2021
2,2021-07-16,21,3.9,16,7,1,14,2021
3,2021-07-16,25,27.5,16,7,1,10,2021
1,2021-07-17,15,7.1,17,7,1,6,2021
2,2021-07-17,17,9.8,17,7,1,29,2021
3,2021-07-17,20,17.7,17,7,1,24,2021
1,2021-07-18,23,12.4,18,7,1,16,2021
2,2021-07-18,20,20.8,18,7,1,4,2021
3,2021-07-18,16,21.6,18,7,1,41,2021
1,2021-07-19,26,28.4,19,7,1,7,2021
2,2021-07-19,20,2.8,19,7,1,29,2021
3,2021-07-19,18,22.9,19,7,1,15,2021
1,2021-07-20,16,19.4,20,7,1,30,2021
2,2021-07-20,16,6.3,20,7,1,27,2021
3,2021-07-20,22,19.2,20,7,1,8,2021
1,2021-07-21,17,17.3,21,7,4,45,2021
2,2021-07-21,22,22.0,21,7,4,12,2021
3,2021-07-21,15,9.1,21,7,4,28,2021
1,2021-07-22,20,32.0,22,7,1,13,2021
2,2021-07-22,23,15.9,22,7,1,46,2021
3,2021-07-22,21,25.3,22,7,1,24,2021
1,2021-07-23,17,24.7,23,7,1,51,2021
2,2021-07-23,23,2.9,23,7,1,36,2021
3,2021-07-23,20,12.3,23,7,1,29,2021
1,2021-07-24,22,26.6,24,7,1,5,2021
2,2021-07-24,19,10.9,24,7,1,45,2021
3,2021-07-24,27,18.0,24,7,1,39,2021
1,2021-07-25,27,7.5,25,7,1,7,2021
2,2021-07-25,19,8.5,25,7,1,23,2021
3,2021-07-25,26,13.0,25,7,1,1,2021
1,2021-07-26,18,32.2,26,7,1,47,2021
2,2021-07-26,17,15.3,26,7,1,26,2021
3,2021-07-26,18,29.2,26,7,1,8,2021
1,2021-07-27,25,25.1,27,7,1,3,2021
2,2021-07-27,19,15.9,27,7,1,32,2021
3,2021-07-27,24,1.2,27,7,1,36,2021
1,2021-07-28,22,4.5,28,7,1,5,2021
2,2021-07-28,27,10.7,28,7,1,1,2021
3,2021-07-28,27,7.2,28,7,1,11,2021
1,2021-07-29,19,2.8,29,7,1,40,2021
2,2021-07-29,22,14.2,29,7,1,45,2021
3,2021-07-29,17,11.5,29,7,1,27,2021
1,2021-07-30,18,14.0,30,7,1,27,2021
2,2021-07-30,19,2.5,30,7,1,28,2021
3,2021-07-30,23,9.1,30,7,1,44,2021
1,2021-07-31,28,9.2,31,7,1,14,2021
2,2021-07-31,22,10.7,31,7,1,1,2021
3,2021-07-31,16,22.4,31,7,1,24,2021
1,2021-08-01,15,23.0,1,8,1,13,2021
2,2021-08-01,23,30.0,1,8,1,15,2021
3,2021-08-01,23,7.1,1,8,1,24,2021
1,2021-08-02,15,7.3,2,8,1,29,2021
2,2021-08-02,21,22.7,2,8,1,40,2021
3,2021-08-02,15,17.8,2,8,1,14,2021
1,2021-08-03,25,31.3,3,8,1,39,2021
2,2021-08-03,29,17.4,3,8,1,16,2021
3,2021-08-03,17,1.3,3,8,1,33,2021
1,2021-08-04,26,9.8,4,8,1,12,2021
2,2021-08-04,18,6.3,4,8,1,40,2021
3,2021-08-04,25,23.4,4,8,1,26,2021
1,2021-08-05,20,21.6,5,8,1,39,2021
2,2021-08-05,29,13.3,5,8,1,45,2021
3,2021-08-05,27,4.3,5,8,1,24,2021
1,2021-08-06,29,10.9,6,8,1,27,2021
2,2021-08-06,26,5.2,6,8,1,8,2021
3,2021-08-06,19,1.4,6,8,1,12,2021
1,2021-08-07,18,26.7,7,8,1,40,2021
2,2021-08-07,15,15.8,7,8,1,29,2021
3,2021-08-07,28,6.7,7,8,1,52,2021
1,2021-08-08,16,32.6,8,8,1,21,2021
2,2021-08-08,15,6.2,8,8,1,41,2021
3,2021-08-08,17,14.4,8,8,1,15,2021
1,2021-08-09,29,9.8,9,8,1,10,2021
2,2021-08-09,20,5.7,9,8,1,6,2021
3,2021-08-09,27,4.5,9,8,1,22,2021
1,2021-08-10,22,10.0,10,8,1,21,2021
2,2021-08-10,17,21.7,10,8,1,7,2021
3,2021-08-10,24,2.3,10,8,1,44,2021
1,2021-08-11,27,31.4,11,8,1,18,2021
2,2021-08-11,17,15.4,11,8,1,5,2021
3,2021-08-11,27,15.3,11,8,1,21,2021
1,2021-08-12,19,14.4,12,8,1,26,2021
2,2021-08-12,24,1.5,12,8,1,9,2021
3,2021-08-12,25,25.8,12,8,1,31,2021
1,2021-08-13,19,21.1,13,8,1,39,2021
2,2021-08-13,29,1.4,13,8,1,49,2021
3,2021-08-13,25,26.0,13,8,1,42,2021
1,2021-08-14,29,6.5,14,8,1,14,2021
2,2021-08-14,18,31.4,14,8,1,34,2021
3,2021-08-14,26,22.0,14,8,1,20,2021
1,2021-08-15,19,4.9,15,8,2,24,2021
2,2021-08-15,25,19.8,15,8,2,36,2021
3,2021-08-15,20,26.9,15,8,2,15,2021
1,2021-08-16,28,27.9,16,8,1,29,2021
2,2021-08-16,26,31.8,16,8,1,29,2021
3,2021-08-16,27,12.2,16,8,1,49,2021
1,2021-08-17,19,6.1,17,8,1,42,2021
2,2021-08-17,26,18.8,17,8,1,42,2021
3,2021-08-17,29,10.0,17,8,1,23,2021
1,2021-08-18,27,22.1,18,8,1,52,2021
2,2021-08-18,29,31.7,18,8,1,52,2021
3,2021-08-18,25,10.2,18,8,1,42,2021
1,2021-08-19,18,29.6,19,8,4,11,2021
2,2021-08-19,29,9.6,19,8,4,16,2021
3,2021-08-19,23,13.2,19,8,4,4,2021
1,2021-08-20,29,9.4,20,8,1,3,2021
2,2021-08-20,16,3.0,20,8,1,43,2021
3,2021-08-20,19,6.3,20,8,1,5,2021
1,2021-08-21,23,2.8,21,8,2,26,2021
2,2021-08-21,16,25.4,21,8,2,9,2021
3,2021-08-21,18,7.9,21,8,2,49,2021
1,2021-08-22,15,15.9,22,8,2,23,2021
2,2021-08-22,16,25.2,22,8,2,5,2021
3,2021-08-22,29,22.3,22,8,2,19,2021
1,2021-08-23,26,1.1,23,8,1,4,2021
2,2021-08-23,22,29.8,23,8,1,45,2021
3,2021-08-23,25,30.5,23,8,1,1,2021
1,2021-08-24,23,12.5,24,8,1,1,2021
2,2021-08-24,17,0.8,24,8,1,31,2021
3,2021-08-24,24,28.4,24,8,1,10,2021
1,2021-08-25,22,15.2,25,8,1,22,2021
2,2021-08-25,29,3.3,25,8,1,10,2021
3,2021-08-25,18,12.6,25,8,1,23,2021
1,2021-08-26,19,14.4,26,8,1,2,2021
2,2021-08-26,24,29.7,26,8,1,14,2021
3,2021-08-26,22,32.2,26,8,1,26,2021
1,2021-08-27,25,17.2,27,8,1,46,2021
2,2021-08-27,19,4.1,27,8,1,43,2021
3,2021-08-27,26,16.9,27,8,1,51,2021
1,2021-08-28,16,1.5,28,8,1,34,2021
2,2021-08-28,27,11.9,28,8,1,26,2021
3,2021-08-28,21,14.6,28,8,1,47,2021
1,2021-08-29,24,7.9,29,8,1,33,2021
2,2021-08-29,20,13.9,29,8,1,46,2021
3,2021-08-29,17,26.7,29,8,1,3,2021
1,2021-08-30,17,15.4,30,8,1,15,2021
2,2021-08-30,25,20.1,30,8,1,24,2021
3,2021-08-30,27,14.2,30,8,1,4,2021
1,2021-08-31,27,18.5,31,8,1,49,2021
2,2021-08-31,16,10.6,31,8,1,48,2021
3,2021-08-31,21,19.6,31,8,1,12,2021
1,2021-09-01,19,7.1,1,9,1,51,2021
2,2021-09-01,24,8.1,1,9,1,14,2021
3,2021-09-01,16,12.7,1,9,1,4,2021
1,2021-09-02,18,7.3,2,9,1,16,2021
2,2021-09-02,24,29.0,2,9,1,35,2021
3,2021-09-02,17,14.0,2,9,1,52,2021
1,2021-09-03,17,18.5,3,9,1,10,2021
2,2021-09-03,17,23.4,3,9,1,15,2021
3,2021-09-03,21,8.9,3,9,1,46,2021
1,2021-09-04,17,31.1,4,9,1,10,2021
2,2021-09-04,29,16.7,4,9,1,2,2021
3,2021-09-04,17,2.7,4,9,1,16,2021
1,2021-09-05,29,5.4,5,9,1,28,2021
2,2021-09-05,15,17.9,5,9,1,37,2021
3,2021-09-05,21,1.1,5,9,1,13,2021
1,2021-09-06,25,6.4,6,9,1,15,2021
2,2021-09-06,15,11.6,6,9,1,28,2021
3,2021-09-06,17,10.9,6,9,1,22,2021
1,2021-09-07,21,7.9,7,9,1,34,2021
2,2021-09-07,15,14.5,7,9,1,40,2021
3,2021-09-07,15,9.2,7,9,1,28,2021
1,2021-09-08,24,1.0,8,9,1,26,2021
2,2021-09-08,17,2.8,8,9,1,8,2021
3,2021-09-08,18,14.1,8,9,1,17,2021
1,2021-09-09,26,12.0,9,9,1,22,2021
2,2021-09-09,20,8.4,9,9,1,22,2021
3,2021-09-09,26,16.9,9,9,1,27,2021
1,2021-09-10,29,22.4,10,9,1,43,2021
2,2021-09-10,22,21.2,10,9,1,44,2021
3,2021-09-10,26,23.8,10,9,1,48,2021
1,2021-09-11,19,24.6,11,9,1,19,2021
2,2021-09-11,22,2.8,11,9,1,44,2021
3,2021-09-11,27,9.1,11,9,1,48,2021
1,2021-09-12,23,27.2,12,9,1,24,2021
2,2021-09-12,19,23.2,12,9,1,44,2021
3,2021-09-12,15,31.0,12,9,1,44,2021
1,2021-09-13,26,20.7,13,9,1,49,2021
2,2021-09-13,18,7.6,13,9,1,11,2021
3,2021-09-13,27,5.7,13,9,1,10,2021
1,2021-09-14,22,15.3,14,9,1,8,2021
2,2021-09-14,23,32.2,14,9,1,28,2021
3,2021-09-14,16,3.4,14,9,1,8,2021
1,2021-09-15,27,19.7,15,9,1,28,2021
2,2021-09-15,17,14.2,15,9,1,15,2021
3,2021-09-15,16,24.3,15,9,1,12,2021
1,2021-09-16,23,5.6,16,9,1,3,2021
2,2021-09-16,19,4.8,16,9,1,47,2021
3,2021-09-16,17,20.3,16,9,1,37,2021
1,2021-09-17,20,25.7,17,9,1,28,2021
2,2021-09-17,25,12.4,17,9,1,3,2021
3,2021-09-17,18,13.1,17,9,1,25,2021
1,2021-09-18,20,16.5,18,9,1,47,2021
2,2021-09-18,28,22.3,18,9,1,28,2021
3,2021-09-18,29,29.6,18,9,1,26,2021
1,2021-09-19,25,26.5,19,9,1,1,2021
2,2021-09-19,19,4.9,19,9,1,46,2021
3,2021-09-19,23,6.2,19,9,1,21,2021
1,2021-09-20,29,9.2,20,9,1,22,2021
2,2021-09-20,26,17.9,20,9,1,6,2021
3,2021-09-20,19,11.7,20,9,1,5,2021
1,2021-09-21,23,9.7,21,9,1,14,2021
2,2021-09-21,26,12.0,21,9,1,30,2021
3,2021-09-21,18,11.0,21,9,1,45,2021
1,2021-09-22,27,18.9,22,9,1,8,2021
2,2021-09-22,21,16.7,22,9,1,35,2021
3,2021-09-22,29,3.6,22,9,1,32,2021
1,2021-09-23,24,29.5,23,9,1,17,2021
2,2021-09-23,20,20.9,23,9,1,52,2021
3,2021-09-23,18,13.7,23,9,1,2,2021
1,2021-09-24,18,17.0,24,9,1,1,2021
2,2021-09-24,24,16.1,24,9,1,19,2021
3,2021-09-24,26,9.1,24,9,1,44,2021
1,2021-09-25,21,32.5,25,9,1,46,2021
2,2021-09-25,22,27.7,25,9,1,14,2021
3,2021-09-25,19,17.5,25,9,1,34,2021
1,2021-09-26,26,22.1,26,9,1,7,2021
2,2021-09-26,21,27.9,26,9,1,14,2021
3,2021-09-26,26,21.7,26,9,1,44,2021
1,2021-09-27,18,19.6,27,9,1,36,2021
2,2021-09-27,21,19.3,27,9,1,3,2021
3,2021-09-27,21,3.5,27,9,1,22,2021
1,2021-09-28,20,4.9,28,9,1,40,2021
2,2021-09-28,21,28.9,28,9,1,10,2021
3,2021-09-28,25,13.1,28,9,1,6,2021
1,2021-09-29,22,9.2,29,9,1,51,2021
2,2021-09-29,26,21.8,29,9,1,38,2021
3,2021-09-29,28,25.8,29,9,1,45,2021
1,2021-09-30,21,10.7,30,9,1,13,2021
2,2021-09-30,19,26.3,30,9,1,49,2021
3,2021-09-30,23,19.2,30,9,1,34,2021
1,2021-10-01,18,8.5,1,10,1,25,2021
2,2021-10-01,16,1.4,1,10,1,18,2021
3,2021-10-01,19,30.7,1,10,1,18,2021
1,2021-10-02,28,14.8,2,10,2,21,2021
2,2021-10-02,24,30.2,2,10,2,22,2021
3,2021-10-02,27,1.7,2,10,2,9,2021
1,2021-10-03,22,16.2,3,10,1,46,2021
2,2021-10-03,22,7.7,3,10,1,19,2021
3,2021-10-03,29,19.2,3,10,1,41,2021
1,2021-10-04,28,17.0,4,10,1,26,2021
2,2021-10-04,22,25.9,4,10,1,46,2021
3,2021-10-04,25,23.0,4,10,1,8,2021
1,2021-10-05,17,15.3,5,10,1,29,2021
2,2021-10-05,21,21.2,5,10,1,13,2021
3,2021-10-05,26,22.3,5,10,1,5,2021
1,2021-10-06,21,30.4,6,10,1,11,2021
2,2021-10-06,25,26.2,6,10,1,47,2021
3,2021-10-06,29,6.2,6,10,1,14,2021
1,2021-10-07,15,30.7,7,10,1,25,2021
2,2021-10-07,15,30.1,7,10,1,15,2021
3,2021-10-07,26,22.9,7,10,1,38,2021
1,2021-10-08,20,23.1,8,10,1,15,2021
2,2021-10-08,18,4.0,8,10,1,4,2021
3,2021-10-08,28,27.4,8,10,1,31,2021
1,2021-10-09,22,16.6,9,10,1,39,2021
2,2021-10-09,18,5.3,9,10,1,41,2021
3,2021-10-09,22,19.3,9,10,1,23,2021
1,2021-10-10,19,31.0,10,10,1,2,2021
2,2021-10-10,27,11.6,10,10,1,4,2021
3,2021-10-10,18,12.4,10,10,1,48,2021
1,2021-10-11,25,28.7,11,10,1,29,2021
2,2021-10-11,22,4.4,11,10,1,38,2021
3,2021-10-11,24,14.5,11,10,1,40,2021
1,2021-10-12,22,28.7,12,10,1,42,2021
2,2021-10-12,22,27.4,12,10,1,17,2021
3,2021-10-12,23,32.0,12,10,1,12,2021
1,2021-10-13,15,24.3,13,10,1,44,2021
2,2021-10-13,23,2.0,13,10,1,37,2021
3,2021-10-13,23,27.3,13,10,1,38,2021
1,2021-10-14,25,19.8,14,10,3,23,2021
2,2021-10-14,28,6.1,14,10,3,23,2021
3,2021-10-14,28,32.2,14,10,3,12,2021
1,2021-10-15,27,8.1,15,10,3,34,2021
2,2021-10-15,20,22.2,15,10,3,50,2021
