Food item,Date,Temperature,Precipitation,Day,Month,Special Occasion Category,Qty
3,2021-08-01,23,7.1,1,8,1,24
1,2021-08-02,15,7.3,2,8,1,29
2,2021-08-02,21,22.7,2,8,1,40
3,2021-08-02,15,17.8,2,8,1,14
1,2021-08-03,25,31.3,3,8,1,39
2,2021-08-03,29,17.4,3,8,1,16
3,2021-08-03,17,1.3,3,8,1,33
1,2021-08-04,26,9.8,4,8,1,12
2,2021-08-04,18,6.3,4,8,1,40
3,2021-08-04,25,23.4,4,8,1,26
1,2021-08-05,20,21.6,5,8,1,39
2,2021-08-05,29,13.3,5,8,1,45
3,2021-08-05,27,4.3,5,8,1,24
1,2021-08-06,29,10.9,6,8,1,27
2,2021-08-06,26,5.2,6,8,1,8
3,2021-08-06,19,1.4,6,8,1,12
1,2021-08-07,18,26.7,7,8,1,40
2,2021-08-07,15,15.8,7,8,1,29
3,2021-08-07,28,6.7,7,8,1,52
1,2021-08-08,16,32.6,1,8,1,21
2,2021-08-08,15,6.2,1,8,1,41
3,2021-08-08,17,14.4,1,8,1,15
1,2021-08-09,29,9.8,2,8,1,10
2,2021-08-09,20,5.7,2,8,1,6
3,2021-08-09,27,4.5,2,8,1,22
1,2021-08-10,22,10,3,8,1,21
2,2021-08-10,17,21.7,3,8,1,7
3,2021-08-10,24,2.3,3,8,1,44
1,2021-08-11,27,31.4,4,8,1,18
2,2021-08-11,17,15.4,4,8,1,5
3,2021-08-11,27,15.3,4,8,1,21
1,2021-08-12,19,14.4,5,8,1,26
2,2021-08-12,24,1.5,5,8,1,9
3,2021-08-12,25,25.8,5,8,1,31
1,2021-08-13,19,21.1,6,8,1,39
2,2021-08-13,29,1.4,6,8,1,49
3,2021-08-13,25,26,6,8,1,42
1,2021-08-14,29,6.5,7,8,1,14
2,2021-08-14,18,31.4,7,8,1,34
3,2021-08-14,26,22,7,8,1,20
1,2021-08-15,19,4.9,1,8,2,24
2,2021-08-15,25,19.8,1,8,2,36
3,2021-08-15,20,26.9,1,8,2,15
1,2021-08-16,28,27.9,2,8,1,29
2,2021-08-16,26,31.8,2,8,1,29
3,2021-08-16,27,12.2,2,8,1,49
1,2021-08-17,19,6.1,3,8,1,42
2,2021-08-17,26,18.8,3,8,1,42
3,2021-08-17,29,10,3,8,1,23
1,2021-08-18,27,22.1,4,8,1,52
2,2021-08-18,29,31.7,4,8,1,52
3,2021-08-18,25,10.2,4,8,1,42
1,2021-08-19,18,29.6,5,8,4,11
2,2021-08-19,29,9.6,5,8,4,16
3,2021-08-19,23,13.2,5,8,4,4
1,2021-08-20,29,9.4,6,8,1,3
2,2021-08-20,16,3,6,8,1,43
3,2021-08-20,19,6.3,6,8,1,5
1,2021-08-21,23,2.8,7,8,2,26
2,2021-08-21,16,25.4,7,8,2,9
3,2021-08-21,18,7.9,7,8,2,49
1,2021-08-22,15,15.9,1,8,2,23
2,2021-08-22,16,25.2,1,8,2,5
3,2021-08-22,29,22.3,1,8,2,19
1,2021-08-23,26,1.1,2,8,1,4
2,2021-08-23,22,29.8,2,8,1,45
3,2021-08-23,25,30.5,2,8,1,1
1,2021-08-24,23,12.5,3,8,1,1
2,2021-08-24,17,0.8,3,8,1,31
3,2021-08-24,24,28.4,3,8,1,10
1,2021-08-25,22,15.2,4,8,1,22
2,2021-08-25,29,3.3,4,8,1,10
3,2021-08-25,18,12.6,4,8,1,23
1,2021-08-26,19,14.4,5,8,1,2
2,2021-08-26,24,29.7,5,8,1,14
3,2021-08-26,22,32.2,5,8,1,26
1,2021-08-27,25,17.2,6,8,1,46
2,2021-08-27,19,4.1,6,8,1,43
3,2021-08-27,26,16.9,6,8,1,51
1,2021-08-28,16,1.5,7,8,1,34
2,2021-08-28,27,11.9,7,8,1,26
3,2021-08-28,21,14.6,7,8,1,47
1,2021-08-29,24,7.9,1,8,1,33
2,2021-08-29,20,13.9,1,8,1,46
3,2021-08-29,17,26.7,1,8,1,3
1,2021-08-30,17,15.4,2,8,1,15
2,2021-08-30,25,20.1,2,8,1,24
3,2021-08-30,27,14.2,2,8,1,4
1,2021-08-31,27,18.5,3,8,1,49
2,2021-08-31,16,10.6,3,8,1,48
3,2021-08-31,21,19.6,3,8,1,12
1,2021-09-01,19,7.1,4,9,1,51
2,2021-09-01,24,8.1,4,9,1,14
3,2021-09-01,16,12.7,4,9,1,4
1,2021-09-02,18,7.3,5,9,1,16
2,2021-09-02,24,29,5,9,1,35
3,2021-09-02,17,14,5,9,1,52
1,2021-09-03,17,18.5,6,9,1,10
2,2021-09-03,17,23.4,6,9,1,15
3,2021-09-03,21,8.9,6,9,1,46
1,2021-09-04,17,31.1,7,9,1,10
2,2021-09-04,29,16.7,7,9,1,2
3,2021-09-04,17,2.7,7,9,1,16
1,2021-09-05,29,5.4,1,9,1,28
2,2021-09-05,15,17.9,1,9,1,37
3,2021-09-05,21,1.1,1,9,1,13
1,2021-09-06,25,6.4,2,9,1,15
2,2021-09-06,15,11.6,2,9,1,28
3,2021-09-06,17,10.9,2,9,1,22
1,2021-09-07,21,7.9,3,9,1,34
2,2021-09-07,15,14.5,3,9,1,40
3,2021-09-07,15,9.2,3,9,1,28
1,2021-09-08,24,1,4,9,1,26
2,2021-09-08,17,2.8,4,9,1,8
3,2021-09-08,18,14.1,4,9,1,17
1,2021-09-09,26,12,5,9,1,22
2,2021-09-09,20,8.4,5,9,1,22
3,2021-09-09,26,16.9,5,9,1,27
1,2021-09-10,29,22.4,6,9,1,43
2,2021-09-10,22,21.2,6,9,1,44
3,2021-09-10,26,23.8,6,9,1,48
1,2021-09-11,19,24.6,7,9,1,19
2,2021-09-11,22,2.8,7,9,1,44
3,2021-09-11,27,9.1,7,9,1,48
1,2021-09-12,23,27.2,1,9,1,24
2,2021-09-12,19,23.2,1,9,1,44
3,2021-09-12,15,31,1,9,1,44
1,2021-09-13,26,20.7,2,9,1,49
2,2021-09-13,18,7.6,2,9,1,11
3,2021-09-13,27,5.7,2,9,1,10
1,2021-09-14,22,15.3,3,9,1,8
2,2021-09-14,23,32.2,3,9,1,28
3,2021-09-14,16,3.4,3,9,1,8
1,2021-09-15,27,19.7,4,9,1,28
2,2021-09-15,17,14.2,4,9,1,15
3,2021-09-15,16,24.3,4,9,1,12
1,2021-09-16,23,5.6,5,9,1,3
2,2021-09-16,19,4.8,5,9,1,47
3,2021-09-16,17,20.3,5,9,1,37
1,2021-09-17,20,25.7,6,9,1,28
2,2021-09-17,25,12.4,6,9,1,3
3,2021-09-17,18,13.1,6,9,1,25
1,2021-09-18,20,16.5,7,9,1,47
2,2021-09-18,28,22.3,7,9,1,28
3,2021-09-18,29,29.6,7,9,1,26
1,2021-09-19,25,26.5,1,9,1,1
2,2021-09-19,19,4.9,1,9,1,46
3,2021-09-19,23,6.2,1,9,1,21
1,2021-09-20,29,9.2,2,9,1,22
2,2021-09-20,26,17.9,2,9,1,6
3,2021-09-20,19,11.7,2,9,1,5
1,2021-09-21,23,9.7,3,9,1,14
2,2021-09-21,26,12,3,9,1,30
3,2021-09-21,18,11,3,9,1,45
1,2021-09-22,27,18.9,4,9,1,8
2,2021-09-22,21,16.7,4,9,1,35
3,2021-09-22,29,3.6,4,9,1,32
1,2021-09-23,24,29.5,5,9,1,17
2,2021-09-23,20,20.9,5,9,1,52
3,2021-09-23,18,13.7,5,9,1,2
1,2021-09-24,18,17,6,9,1,1
2,2021-09-24,24,16.1,6,9,1,19
3,2021-09-24,26,9.1,6,9,1,44
1,2021-09-25,21,32.5,7,9,1,46
2,2021-09-25,22,27.7,7,9,1,14
3,2021-09-25,19,17.5,7,9,1,34
1,2021-09-26,26,22.1,1,9,1,7
2,2021-09-26,21,27.9,1,9,1,14
3,2021-09-26,26,21.7,1,9,1,44
1,2021-09-27,18,19.6,2,9,1,36
2,2021-09-27,21,19.3,2,9,1,3
3,2021-09-27,21,3.5,2,9,1,22
1,2021-09-28,20,4.9,3,9,1,40
2,2021-09-28,21,28.9,3,9,1,10
3,2021-09-28,25,13.1,3,9,1,6
1,2021-09-29,22,9.2,4,9,1,51
2,2021-09-29,26,21.8,4,9,1,38
3,2021-09-29,28,25.8,4,9,1,45
1,2021-09-30,21,10.7,5,9,1,13
2,2021-09-30,19,26.3,5,9,1,49
3,2021-09-30,23,19.2,5,9,1,34
1,2021-10-01,18,8.5,6,10,1,25
2,2021-10-01,16,1.4,6,10,1,18
3,2021-10-01,19,30.7,6,10,1,18
1,2021-10-02,28,14.8,7,10,2,21
2,2021-10-02,24,30.2,7,10,2,22
3,2021-10-02,27,1.7,7,10,2,9
1,2021-10-03,22,16.2,1,10,1,46
2,2021-10-03,22,7.7,1,10,1,19
3,2021-10-03,29,19.2,1,10,1,41
1,2021-10-04,28,17,2,10,1,26
2,2021-10-04,22,25.9,2,10,1,46
3,2021-10-04,25,23,2,10,1,8
1,2021-10-05,17,15.3,3,10,1,29
2,2021-10-05,21,21.2,3,10,1,13
3,2021-10-05,26,22.3,3,10,1,5
1,2021-10-06,21,30.4,4,10,1,11
2,2021-10-06,25,26.2,4,10,1,47
3,2021-10-06,29,6.2,4,10,1,14
1,2021-10-07,15,30.7,5,10,1,25
2,2021-10-07,15,30.1,5,10,1,15
3,2021-10-07,26,22.9,5,10,1,38
1,2021-10-08,20,23.1,6,10,1,15
2,2021-10-08,18,4,6,10,1,4
3,2021-10-08,28,27.4,6,10,1,31
1,2021-10-09,22,16.6,7,10,1,39
2,2021-10-09,18,5.3,7,10,1,41
3,2021-10-09,22,19.3,7,10,1,23
1,2021-10-10,19,31,1,10,1,2
2,2021-10-10,27,11.6,1,10,1,4
3,2021-10-10,18,12.4,1,10,1,48
1,2021-10-11,25,28.7,2,10,1,29
2,2021-10-11,22,4.4,2,10,1,38
3,2021-10-11,24,14.5,2,10,1,40
1,2021-10-12,22,28.7,3,10,1,42
2,2021-10-12,22,27.4,3,10,1,17
3,2021-10-12,23,32,3,10,1,12
1,2021-10-13,15,24.3,4,10,1,44
2,2021-10-13,23,2,4,10,1,37
3,2021-10-13,23,27.3,4,10,1,38
1,2021-10-14,25,19.8,5,10,3,23
2,2021-10-14,28,6.1,5,10,3,23
3,2021-10-14,28,32.2,5,10,3,12
1,2021-10-15,27,8.1,6,10,3,34
2,2021-10-15,20,22.2,6,10,3,50
3,2021-10-15,28,26.3,6,10,3,8
1,2021-10-16,27,22.8,7,10,1,33
2,2021-10-16,16,25,7,10,1,36
3,2021-10-16,26,4.5,7,10,1,46
1,2021-10-17,20,26.7,1,10,1,45
2,2021-10-17,21,7.7,1,10,1,5
3,2021-10-17,29,32.4,1,10,1,20
1,2021-10-18,15,9.6,2,10,1,29
2,2021-10-18,21,1,2,10,1,7
3,2021-10-18,20,11.7,2,10,1,4
1,2021-10-19,16,21.4,3,10,4,5
2,2021-10-19,16,11.7,3,10,4,15
3,2021-10-19,29,21.2,3,10,4,43
1,2021-10-20,24,31.3,4,10,3,25
2,2021-10-20,27,26.5,4,10,3,9
3,2021-10-20,21,6.8,4,10,3,22
1,2021-10-21,25,18.4,5,10,1,4
2,2021-10-21,27,20.2,5,10,1,30
3,2021-10-21,27,14.5,5,10,1,41
1,2021-10-22,26,11.3,6,10,1,22
2,2021-10-22,27,21.4,6,10,1,28
3,2021-10-22,27,25,6,10,1,25
1,2021-10-23,22,21.2,7,10,1,11
2,2021-10-23,29,1.2,7,10,1,31
3,2021-10-23,28,27.5,7,10,1,32
1,2021-10-24,16,17.2,1,10,3,35
2,2021-10-24,15,21.4,1,10,3,4
3,2021-10-24,21,20.8,1,10,3,12
1,2021-10-25,19,6.1,2,10,1,17
2,2021-10-25,22,4.3,2,10,1,32
3,2021-10-25,19,2.1,2,10,1,12
1,2021-10-26,27,22.9,3,10,1,15
2,2021-10-26,16,18.7,3,10,1,48
3,2021-10-26,15,13.7,3,10,1,9
1,2021-10-27,25,4.6,4,10,1,33
2,2021-10-27,20,30.5,4,10,1,17
3,2021-10-27,23,21.9,4,10,1,1
1,2021-10-28,27,3.7,5,10,1,6
2,2021-10-28,25,20.5,5,10,1,30
3,2021-10-28,28,10.2,5,10,1,10
1,2021-10-29,17,26.2,6,10,1,28
2,2021-10-29,21,17.9,6,10,1,19
3,2021-10-29,24,28.7,6,10,1,34
1,2021-10-30,18,26.7,7,10,1,7
2,2021-10-30,27,2.1,7,10,1,52
3,2021-10-30,24,8.6,7,10,1,19
1,2021-10-31,23,1.5,1,10,1,42
2,2021-10-31,27,13.3,1,10,1,17
3,2021-10-31,20,24.3,1,10,1,10
1,2021-11-01,15,5.4,2,11,1,8
2,2021-11-01,19,32,2,11,1,2
3,2021-11-01,26,22,2,11,1,26
1,2021-11-02,19,19.1,3,11,1,36
2,2021-11-02,24,17.3,3,11,1,10
3,2021-11-02,21,4.4,3,11,1,14
1,2021-11-03,22,19.2,4,11,1,17
2,2021-11-03,19,28.3,4,11,1,38
3,2021-11-03,21,7.8,4,11,1,23
1,2021-11-04,17,30.3,5,11,1,24
2,2021-11-04,29,13.4,5,11,1,16
3,2021-11-04,22,15.7,5,11,1,2
1,2021-11-05,20,17,6,11,3,47
2,2021-11-05,25,5,6,11,3,34
3,2021-11-05,15,24.9,6,11,3,37
1,2021-11-06,25,17.3,7,11,3,24
2,2021-11-06,21,23.8,7,11,3,12
3,2021-11-06,21,2.2,7,11,3,33
1,2021-11-07,23,23.4,1,11,1,38
2,2021-11-07,27,11.4,1,11,1,1
3,2021-11-07,29,11.3,1,11,1,5
1,2021-11-08,23,13.6,2,11,1,5
2,2021-11-08,26,8,2,11,1,21
3,2021-11-08,22,14.7,2,11,1,18
1,2021-11-09,19,16.4,3,11,1,24
2,2021-11-09,22,17.2,3,11,1,25
3,2021-11-09,18,10,3,11,1,23
1,2021-11-10,20,12.9,4,11,3,6
2,2021-11-10,26,5.9,4,11,3,39
3,2021-11-10,24,6.8,4,11,3,16
1,2021-11-11,16,30.6,5,11,1,45
2,2021-11-11,15,14.6,5,11,1,45
3,2021-11-11,26,31,5,11,1,29
1,2021-11-12,26,18.1,6,11,1,3
2,2021-11-12,15,20.8,6,11,1,24
3,2021-11-12,28,13.7,6,11,1,8
1,2021-11-13,21,28.4,7,11,1,2
2,2021-11-13,27,15.8,7,11,1,49
3,2021-11-13,21,29.4,7,11,1,1
1,2021-11-14,20,31.6,1,11,1,10
2,2021-11-14,25,22.9,1,11,1,20
3,2021-11-14,15,8.6,1,11,1,5
1,2021-11-15,26,17.5,2,11,1,52
2,2021-11-15,24,25.7,2,11,1,33
3,2021-11-15,25,22,2,11,1,50
1,2021-11-16,27,12.3,3,11,1,40
2,2021-11-16,26,17.9,3,11,1,42
3,2021-11-16,19,1.8,3,11,1,21
1,2021-11-17,22,21.1,4,11,1,40
2,2021-11-17,29,17.1,4,11,1,37
3,2021-11-17,27,27.5,4,11,1,39
1,2021-11-18,15,6.7,5,11,1,34
2,2021-11-18,24,27,5,11,1,4
3,2021-11-18,27,10.7,5,11,1,42
1,2021-11-19,29,20.2,6,11,1,49
2,2021-11-19,26,13.7,6,11,1,9
3,2021-11-19,20,21.2,6,11,1,19
1,2021-11-20,28,12.6,7,11,1,35
2,2021-11-20,27,9.7,7,11,1,43
3,2021-11-20,22,9.5,7,11,1,36
1,2021-11-21,21,14.8,1,11,1,24
2,2021-11-21,26,25.5,1,11,1,17
3,2021-11-21,19,20,1,11,1,37
1,2021-11-22,24,19.7,2,11,1,48
2,2021-11-22,22,1.1,2,11,1,3
3,2021-11-22,15,6.9,2,11,1,41
1,2021-11-23,20,6.6,3,11,1,34
2,2021-11-23,23,23.9,3,11,1,51
3,2021-11-23,27,0.8,3,11,1,13
1,2021-11-24,15,26.9,4,11,3,47
2,2021-11-24,18,1.3,4,11,3,52
3,2021-11-24,24,26.7,4,11,3,6
1,2021-11-25,25,27.3,5,11,1,52
2,2021-11-25,17,17,5,11,1,10
3,2021-11-25,29,28.9,5,11,1,36
1,2021-11-26,28,28.8,6,11,1,14
2,2021-11-26,17,13.7,6,11,1,46
3,2021-11-26,16,23.2,6,11,1,22
1,2021-11-27,17,12.8,7,11,1,5
2,2021-11-27,24,30.9,7,11,1,13
3,2021-11-27,17,21,7,11,1,11
1,2021-11-28,20,18,1,11,1,19
2,2021-11-28,20,27.9,1,11,1,45
3,2021-11-28,26,3.8,1,11,1,35
1,2021-11-29,18,17.8,2,11,1,36
2,2021-11-29,20,15.2,2,11,1,43
3,2021-11-29,26,17.5,2,11,1,12
1,2021-11-30,25,24.4,3,11,1,42
2,2021-11-30,17,4.7,3,11,1,28
3,2021-11-30,21,15.3,3,11,1,42
1,2021-12-01,22,12.5,4,12,1,6
2,2021-12-01,18,4,4,12,1,27
3,2021-12-01,19,14.1,4,12,1,50
1,2021-12-02,27,27.7,5,12,1,47
2,2021-12-02,20,5.3,5,12,1,46
3,2021-12-02,16,15.1,5,12,1,46
1,2021-12-03,19,7.2,6,12,1,25
2,2021-12-03,25,2.2,6,12,1,23
3,2021-12-03,29,28.9,6,12,1,29
1,2021-12-04,29,26.6,7,12,1,26
2,2021-12-04,18,12.2,7,12,1,27
3,2021-12-04,23,9.2,7,12,1,52
1,2021-12-05,21,25.5,1,12,1,3
2,2021-12-05,24,21.1,1,12,1,16
3,2021-12-05,15,2.2,1,12,1,11
1,2021-12-06,19,31.4,2,12,1,14
2,2021-12-06,16,10.7,2,12,1,5
3,2021-12-06,21,22,2,12,1,14
1,2021-12-07,19,26.7,3,12,1,4
2,2021-12-07,18,21.4,3,12,1,17
3,2021-12-07,29,32.7,3,12,1,16
1,2021-12-08,27,17.2,4,12,1,37
2,2021-12-08,28,3.6,4,12,1,10
3,2021-12-08,23,24.2,4,12,1,14
1,2021-12-09,18,27,5,12,1,42
2,2021-12-09,29,7.9,5,12,1,45
3,2021-12-09,27,18.4,5,12,1,18
1,2021-12-10,15,18.9,6,12,1,15
2,2021-12-10,20,29.7,6,12,1,6
3,2021-12-10,20,18.1,6,12,1,12
1,2021-12-11,18,1.6,7,12,1,33
2,2021-12-11,29,9.1,7,12,1,27
3,2021-12-11,22,2.9,7,12,1,32
1,2021-12-12,24,16.6,1,12,1,22
2,2021-12-12,15,13.5,1,12,1,4
3,2021-12-12,19,12,1,12,1,11
1,2021-12-13,15,12.6,2,12,1,52
2,2021-12-13,22,4,2,12,1,17
3,2021-12-13,22,21.6,2,12,1,27
1,2021-12-14,18,7.5,3,12,1,22
2,2021-12-14,16,32.5,3,12,1,3
3,2021-12-14,25,3.2,3,12,1,16
1,2021-12-15,20,27.8,4,12,1,50
2,2021-12-15,28,29.7,4,12,1,15
3,2021-12-15,29,12.9,4,12,1,33
1,2021-12-16,25,17.8,5,12,1,37
2,2021-12-16,19,23.9,5,12,1,6
3,2021-12-16,16,23,5,12,1,43
1,2021-12-17,18,23,6,12,1,25
2,2021-12-17,23,25.2,6,12,1,26
3,2021-12-17,25,20.1,6,12,1,32
1,2021-12-18,15,11.2,7,12,1,16
2,2021-12-18,17,4.4,7,12,1,26
3,2021-12-18,22,28.8,7,12,1,1
1,2021-12-19,24,3.3,1,12,1,9
2,2021-12-19,26,19.5,1,12,1,22
3,2021-12-19,22,24.3,1,12,1,42
1,2021-12-20,25,4.4,2,12,1,25
2,2021-12-20,20,23.5,2,12,1,24
3,2021-12-20,26,3,2,12,1,50
1,2021-12-21,29,26.7,3,12,1,32
2,2021-12-21,24,19.4,3,12,1,48
3,2021-12-21,21,6.9,3,12,1,47
1,2021-12-22,22,28.8,4,12,1,8
2,2021-12-22,29,8.7,4,12,1,43
3,2021-12-22,17,13.9,4,12,1,18
1,2021-12-23,27,10.3,5,12,1,49
2,2021-12-23,17,10.4,5,12,1,39
3,2021-12-23,15,20.5,5,12,1,7
1,2021-12-24,18,28.9,6,12,2,16
2,2021-12-24,17,22.1,6,12,2,50
3,2021-12-24,21,3.1,6,12,2,37
1,2021-12-25,29,8.3,7,12,2,27
2,2021-12-25,22,12.9,7,12,2,27
3,2021-12-25,20,15.5,7,12,2,24
1,2021-12-26,21,1.5,1,12,1,42
2,2021-12-26,17,10.2,1,12,1,28
3,2021-12-26,29,10.4,1,12,1,10
1,2021-12-27,15,13.8,2,12,1,49
2,2021-12-27,19,2.5,2,12,1,23
3,2021-12-27,20,3.6,2,12,1,20
1,2021-12-28,15,2.7,3,12,1,7
2,2021-12-28,27,29.5,3,12,1,13
3,2021-12-28,17,25.4,3,12,1,30
1,2021-12-29,20,27.5,4,12,1,7
2,2021-12-29,19,7.6,4,12,1,34
3,2021-12-29,29,12.8,4,12,1,13
1,2021-12-30,28,1.8,5,12,1,21
2,2021-12-30,26,18.7,5,12,1,20
3,2021-12-30,16,9.5,5,12,1,39
1,2021-12-31,25,23.2,6,12,1,11
2,2021-12-31,20,10.3,6,12,1,45
3,2021-12-31,20,24,6,12,1,48
1,2022-01-01,26,0.8,7,1,1,48
2,2022-01-01,28,13.1,7,1,1,14
3,2022-01-01,21,31.9,7,1,1,13
1,2022-01-02,29,20,1,1,1,32
2,2022-01-02,24,5.1,1,1,1,14
3,2022-01-02,18,26.2,1,1,1,8
1,2022-01-03,22,9.9,2,1,1,16
2,2022-01-03,25,12.2,2,1,1,10
3,2022-01-03,23,27.2,2,1,1,27
1,2022-01-04,15,32.5,3,1,1,50
2,2022-01-04,24,22,3,1,1,36
3,2022-01-04,15,15.1,3,1,1,26
1,2022-01-05,18,9.1,4,1,1,30
2,2022-01-05,17,23.9,4,1,1,5
3,2022-01-05,27,27.5,4,1,1,16
1,2022-01-06,20,24,5,1,1,48
2,2022-01-06,28,6.2,5,1,1,38
3,2022-01-06,25,26.9,5,1,1,16
1,2022-01-07,21,29,6,1,1,9
2,2022-01-07,16,4.2,6,1,1,47
3,2022-01-07,17,10.1,6,1,1,10
1,2022-01-08,23,26.5,7,1,1,35
2,2022-01-08,20,20.8,7,1,1,17
3,2022-01-08,28,6.8,7,1,1,16
1,2022-01-09,19,12.4,1,1,1,20
2,2022-01-09,22,23.5,1,1,1,45
3,2022-01-09,20,27.4,1,1,1,5
1,2022-01-10,15,16.7,2,1,1,2
2,2022-01-10,25,31.4,2,1,1,21
3,2022-01-10,22,17.3,2,1,1,18
1,2022-01-11,20,18.6,3,1,1,12
2,2022-01-11,15,12.9,3,1,1,38
3,2022-01-11,29,3.6,3,1,1,50
1,2022-01-12,15,10,4,1,1,37
2,2022-01-12,26,18.2,4,1,1,13
3,2022-01-12,29,10.6,4,1,1,17
1,2022-01-13,15,7.8,5,1,1,20
2,2022-01-13,24,21.4,5,1,1,34
3,2022-01-13,15,7.8,5,1,1,52
1,2022-01-14,24,16.5,6,1,1,47
2,2022-01-14,21,27.4,6,1,1,26
3,2022-01-14,26,15.7,6,1,1,44
1,2022-01-15,26,6.3,7,1,1,34
2,2022-01-15,21,31.6,7,1,1,52
3,2022-01-15,27,8.1,7,1,1,11
1,2022-01-16,15,14.9,1,1,1,9
2,2022-01-16,28,25.6,1,1,1,39
3,2022-01-16,17,3,1,1,1,36
1,2022-01-17,21,11.9,2,1,1,44
2,2022-01-17,28,11.5,2,1,1,5
3,2022-01-17,21,14.1,2,1,1,26
1,2022-01-18,24,27.3,3,1,1,19
2,2022-01-18,29,23.3,3,1,1,27
3,2022-01-18,16,10.7,3,1,1,2
1,2022-01-19,19,27.3,4,1,1,42
2,2022-01-19,18,17,4,1,1,5
3,2022-01-19,16,19.6,4,1,1,15
1,2022-01-20,18,3.1,5,1,1,31
2,2022-01-20,26,17.9,5,1,1,27
3,2022-01-20,26,1.1,5,1,1,26
1,2022-01-21,24,27.8,6,1,1,1
2,2022-01-21,25,10.8,6,1,1,1
3,2022-01-21,25,5.8,6,1,1,1
1,2022-01-22,29,22.8,7,1,1,22
2,2022-01-22,24,23.8,7,1,1,17
3,2022-01-22,28,2.4,7,1,1,21
1,2022-01-23,20,11.6,1,1,1,43
2,2022-01-23,19,5.7,1,1,1,24
3,2022-01-23,25,13.8,1,1,1,22
1,2022-01-24,22,26.1,2,1,1,10
2,2022-01-24,16,4.9,2,1,1,48
3,2022-01-24,16,13.5,2,1,1,45
1,2022-01-25,21,12.8,3,1,1,21
2,2022-01-25,28,2.6,3,1,1,43
3,2022-01-25,27,29.9,3,1,1,4
1,2022-01-26,21,26,4,1,1,34
2,2022-01-26,21,21.7,4,1,1,5
3,2022-01-26,29,26.8,4,1,1,51
1,2022-01-27,18,7.4,5,1,1,8
2,2022-01-27,15,15.8,5,1,1,28
3,2022-01-27,21,4.1,5,1,1,1
1,2022-01-28,16,28.3,6,1,1,38
2,2022-01-28,24,23.9,6,1,1,39
3,2022-01-28,26,14.9,6,1,1,47
1,2022-01-29,17,13.3,7,1,1,13
2,2022-01-29,19,13.2,7,1,1,35
3,2022-01-29,17,19.9,7,1,1,22
1,2022-01-30,15,2.3,1,1,1,45
2,2022-01-30,22,5.9,1,1,1,37
3,2022-01-30,16,4.2,1,1,1,11
1,2022-01-31,27,10,2,1,1,3
2,2022-01-31,19,30.8,2,1,1,13
3,2022-01-31,24,14.8,2,1,1,50
1,2022-02-01,17,16.3,3,2,1,17
2,2022-02-01,22,11.1,3,2,1,44
3,2022-02-01,21,12.8,3,2,1,21
1,2022-02-02,21,25.8,4,2,1,49
2,2022-02-02,27,19.7,4,2,1,37
3,2022-02-02,21,17.2,4,2,1,12
1,2022-02-03,28,16.1,5,2,1,15
2,2022-02-03,19,30.3,5,2,1,47
3,2022-02-03,24,29.7,5,2,1,39
1,2022-02-04,24,30.6,6,2,1,6
2,2022-02-04,19,13.6,6,2,1,36
3,2022-02-04,25,12.3,6,2,1,24
1,2022-02-05,20,4.6,7,2,1,42
2,2022-02-05,27,14,7,2,1,33
3,2022-02-05,26,13.4,7,2,1,19
1,2022-02-06,17,17.3,1,2,1,19
2,2022-02-06,27,21.6,1,2,1,22
3,2022-02-06,19,14.4,1,2,1,2
1,2022-02-07,29,17.2,2,2,1,27
2,2022-02-07,21,16,2,2,1,31
3,2022-02-07,21,23.9,2,2,1,4
1,2022-02-08,23,30.1,3,2,1,13
2,2022-02-08,17,15.2,3,2,1,18
3,2022-02-08,28,9,3,2,1,1
1,2022-02-09,24,9.6,4,2,1,35
2,2022-02-09,28,21.9,4,2,1,47
3,2022-02-09,16,25.3,4,2,1,26
1,2022-02-10,17,29.6,5,2,1,4
2,2022-02-10,18,4.5,5,2,1,1
3,2022-02-10,22,7.4,5,2,1,7
1,2022-02-11,19,17,6,2,1,11
2,2022-02-11,25,11.9,6,2,1,22
3,2022-02-11,28,30.9,6,2,1,46
1,2022-02-12,24,16.8,7,2,1,46
2,2022-02-12,16,7.8,7,2,1,17
3,2022-02-12,20,14.3,7,2,1,13
1,2022-02-13,16,16.8,1,2,1,21
2,2022-02-13,17,9.5,1,2,1,36
3,2022-02-13,23,23.8,1,2,1,14
1,2022-02-14,27,15.6,2,2,1,50
2,2022-02-14,19,9.1,2,2,1,5
3,2022-02-14,24,11.6,2,2,1,40
1,2022-02-15,23,19.2,3,2,1,16
2,2022-02-15,26,15.4,3,2,1,11
3,2022-02-15,17,27.7,3,2,1,37
1,2022-02-16,20,14.5,4,2,1,16
2,2022-02-16,21,17.1,4,2,1,9
3,2022-02-16,29,13.5,4,2,1,8
1,2022-02-17,20,1.9,5,2,1,44
2,2022-02-17,29,22.7,5,2,1,16
3,2022-02-17,29,22.8,5,2,1,14
1,2022-02-18,29,21.4,6,2,1,41
2,2022-02-18,21,27.7,6,2,1,50
3,2022-02-18,18,11.7,6,2,1,44
1,2022-02-19,17,7.9,7,2,1,12
2,2022-02-19,17,8.6,7,2,1,1
3,2022-02-19,15,7.1,7,2,1,9
1,2022-02-20,25,5.5,1,2,1,12
2,2022-02-20,21,31.1,1,2,1,2
3,2022-02-20,25,7.7,1,2,1,32
1,2022-02-21,20,25,2,2,1,39
2,2022-02-21,17,16.1,2,2,1,49
